latitude,longitude,error_m,bathymetry
41.33755114395465,-70.55253533035902,4.573581810801449,-12.688548736306291
41.33753539675516,-70.55258642624665,4.619729499494816,-12.694450548735556
41.337529330001416,-70.5526324645197,4.514334140329306,-12.697371156007742
41.33750813505865,-70.55269161983983,4.458687958408712,-12.70253712213004
41.33751042590445,-70.5527303628822,4.376298101906885,-12.701750596166212
41.3375084799286,-70.55276493822909,4.4189187042463285,-12.701378745298763
41.337494719803985,-70.55282151237533,4.2877643325906485,-12.702011626037164
41.33749542420705,-70.55286145292213,4.35212504616837,-12.699958240577356
41.33748182235824,-70.55292049974885,4.3713458140633845,-12.699313037358301
41.33746864874685,-70.55297725685807,4.400633399812582,-12.697952902565056
41.33745476514614,-70.55302589019672,4.341131468954798,-12.696337383304593
41.337433577644745,-70.55308568494053,4.368862794517307,-12.69403573540562
41.33741438160768,-70.55313766224671,4.1375573391887075,-12.691267323003999
41.337398123361474,-70.55318048321793,4.155796523228947,-12.688473469747828
41.33737731990966,-70.5532237629192,4.132359126135267,-12.685985782651201
41.33737213538847,-70.55326339313876,4.055665116816111,-12.680564905117807
41.337362098134726,-70.55329695013542,4.189454067819002,-12.67678123688824
41.33735077639149,-70.55334439493336,4.130386996155834,-12.670434297514841
41.33734003767374,-70.55337737846624,4.156453451742718,-12.666313154090263
41.33731675275433,-70.55342149694768,4.146869885901864,-12.66219581671408
41.33730345285546,-70.55345299342673,4.167726307173352,-12.658381481037926
41.33728443717769,-70.55349074201773,4.171002947479331,-12.654150517114077
41.33726055862736,-70.55353078311407,4.088472675983764,-12.650052371819958
41.33723909215643,-70.55357742473079,4.175153920333513,-12.643790879345751
41.33720765238397,-70.55362405356935,4.115216188391189,-12.638911201004058
41.337192135977,-70.55366397997139,4.150721181835446,-12.632554862948643
41.33716791872457,-70.553721369647,4.1028454229873494,-12.623455773691864
41.33714545245318,-70.55377410703579,4.0614578529826035,-12.614935995200241
41.33714112915993,-70.55381604155362,4.035125228094716,-12.606136770609789
41.33712215546181,-70.55387697561292,4.0410853348269145,-12.595384183581064
41.33709448443495,-70.553942678897,3.852865479554788,-12.58505471146607
41.33709531552974,-70.55395608729101,3.898049966084958,-12.582135244190715
41.33706079358441,-70.55400290678377,3.746325445603291,-12.576981778028392
41.33706355388316,-70.5540232821923,3.8672619062990794,-12.572570828325135
41.337060070101835,-70.55407535544165,3.8466588936841046,-12.563017461455114
41.33706861317619,-70.55410542865904,3.900921384374797,-12.556502462287439
41.337063829923025,-70.55416477625717,3.943274901238455,-12.54696561299165
41.33706028880997,-70.5542174393335,3.9122211168106267,-12.53902087091721
41.337047584718114,-70.55429086886336,3.910866174766435,-12.528400054673625
41.337038612182226,-70.55435097862582,3.779215368723994,-12.519117595619987
41.33703752559131,-70.55438234361934,3.7783781198260256,-12.513753491381983
41.33702592288006,-70.55441771517683,3.872358846044392,-12.508759906892168
41.3370095206977,-70.55446688576613,3.863205024045364,-12.501696531847113
41.336990561196956,-70.55452543062877,3.7823057184179474,-12.4930550620677
41.33697553471222,-70.55457623851943,3.7758951092201816,-12.485320683229984
41.336969592795676,-70.5546235301389,3.6474780039736006,-12.477382358056003
41.336967669415024,-70.55466135807843,3.670296829282616,-12.470874650794526
41.336952152063034,-70.55471094821063,3.652604775631743,-12.463758342486903
41.33694909186769,-70.55474408345928,3.6142042453110625,-12.458425918144139
41.33693554380125,-70.55478250365924,3.67567373948536,-12.45326310512521
41.33691391311454,-70.55482916102434,3.5900322284937247,-12.447562713401702
41.33690114154319,-70.55487263531568,3.5849698101973195,-12.441772867931103
41.33687872550659,-70.55492882247627,3.6144439106857584,-12.434994267525882
41.33685548011924,-70.55497411636517,3.5076517322973153,-12.430086910278185
41.336837684632705,-70.55501820473701,3.484041618059886,-12.425124808065055
41.33682152673409,-70.55505861012469,3.423510073002101,-12.4207318450478
41.336800320003846,-70.55509382495309,3.414138852563975,-12.417471778817212
41.33678100458717,-70.55513254300932,3.4871144410615167,-12.413764945051232
41.336760746148734,-70.5551663822003,3.4448844075826996,-12.410835643042319
41.33674495699246,-70.55520215911504,3.4593310040088974,-12.407678086917617
41.336731742572944,-70.55523748051799,3.4431457782466337,-12.404799009865345
41.336708017895944,-70.55528475252007,3.4539037850599037,-12.401596020580348
41.336673303698575,-70.55535947857652,3.5275695775611573,-12.39748120287237
41.336660099849254,-70.55540685237497,3.3955654010683904,-12.395632170949922
41.336655703868296,-70.55545172416114,3.353244978734373,-12.394727818469178
41.33665424541516,-70.55550048384963,3.3240946501566535,-12.394609396335044
41.33663894667666,-70.55555119733273,3.4023168910681227,-12.39378896535262
41.336630532343705,-70.55561983720561,3.194672264679259,-12.392301681034855
41.33664615858063,-70.55564735218601,3.164274134222566,-12.392060882975757
41.33665248743447,-70.55567681893987,3.293761531485532,-12.39127238824418
41.33665216112804,-70.55574599953371,3.2764805797711345,-12.388141409150027
41.33665923035265,-70.55578074781522,3.4049662162243073,-12.386504017706995
41.33664011152824,-70.55583052872599,3.2840279173222315,-12.38265663820283
41.33663551809487,-70.55586296858071,3.341489385910177,-12.380216161427887
41.33661728100684,-70.55592516862707,3.33209555816046,-12.375126385203927
41.336597812456276,-70.55597282640609,2.9986939415061955,-12.372626714483467
41.336600385490314,-70.55599304476482,2.9117774353880272,-12.372105611145967
41.336598918107356,-70.5559887595476,2.876202662252127,-12.372201655194969
41.33659981342618,-70.5560068745653,2.997981325399024,-12.371870008063507
41.33661402208115,-70.55604022896121,2.951687659363313,-12.371475623870884
41.336635559899825,-70.55604982034255,3.185349214839194,-12.371177403114366
41.33659684081073,-70.5561181372798,3.0061817539875215,-12.37303935790599
41.336597334902415,-70.5561575359672,2.933077719467026,-12.373657751887638
41.33661997384501,-70.55619062402333,3.009498691538947,-12.373898316106256
41.336651985990514,-70.55619910289704,3.0256560373399854,-12.37356330860319
41.336662402401515,-70.55619538652873,3.038314226614066,-12.373276564081229
41.336672554420716,-70.55615702032985,3.1071196017365024,-12.372045236465198
41.3367036567789,-70.5561290045373,3.1698987069984743,-12.37059656612208
41.33672291658302,-70.55610261537018,3.2978409354424194,-12.370497261437025
41.33675465588725,-70.5560866858565,3.388531334331289,-12.371214240605973
41.336805303910985,-70.55605827990641,3.518472171301736,-12.374067915355031
41.33684104190361,-70.55605059822949,3.5562795393374214,-12.376209920870698
41.33688122279966,-70.55604596463984,3.568824216730327,-12.378725599638823
41.33691098231403,-70.55605351316005,3.5045862016886473,-12.379906257802132
41.33693768438457,-70.55606971700585,3.4269721506142923,-12.380279656924076
41.33696177342546,-70.55608463147436,3.4990771556127545,-12.380610861219907
41.33698734887732,-70.55610894323534,3.6475120708883635,-12.38035184958125
41.33700021559849,-70.55613695045037,3.5846580740333764,-12.379128080787934
41.33700167092691,-70.55617894536262,3.5475784976988174,-12.37652449606516
41.33699239582541,-70.55620218355202,3.519854953525121,-12.374790684302107
41.3369822249016,-70.55623103332557,3.47360724999429,-12.37305454301945
41.33697344478055,-70.55626655314757,3.4633601942132852,-12.37163528628961
41.33696674585414,-70.55630018564457,3.530332965865503,-12.37095302976598
41.336939925258555,-70.55634033554816,3.510640312921875,-12.371174067752193
41.336909231108294,-70.5563746170253,3.377066863644696,-12.37325202145766
41.33688762027745,-70.55640645627236,3.313389650546724,-12.375585289581293
41.336852658067635,-70.55643696745018,3.3645745988120774,-12.37791863240699
41.33681200564446,-70.55646359861221,3.326157838118809,-12.379798424006033
41.33677800114087,-70.5564906575711,3.246360894816697,-12.38128412059478
41.33674052953907,-70.55651469692243,3.2876306579432812,-12.382455683434934
41.336704470805365,-70.55653552418308,3.2136941928116607,-12.383322755494085
41.33669071573467,-70.55654309589738,3.3003326205295473,-12.38360542176467
41.336650128622935,-70.55657531716096,3.3158678234510357,-12.384821152615794
41.33661726346795,-70.55658025182787,3.2588983341784084,-12.384893275629514
41.336575166277,-70.55660812430412,3.2804060837992237,-12.386127161471753
41.3365424452864,-70.55662562152503,3.1133704700386478,-12.387017098506469
41.33651574544358,-70.55664488885859,3.213017873127586,-12.388133763773324
41.336486853879364,-70.55666702441377,3.1619979166843,-12.389567555757296
41.336452062317086,-70.55668695199012,3.1821216700135473,-12.391077808161565
41.33641831527186,-70.5567116257965,3.0580687512194102,-12.393123746627895
41.3363973353969,-70.55673136774628,3.020809620312322,-12.394847640500267
41.33637393957304,-70.55675550457951,3.0952674689547197,-12.39708719573842
41.3363462366298,-70.55678219715259,3.063425643610204,-12.399825743677226
41.33631676073519,-70.5568139469839,3.1181826794027816,-12.403302627767065
41.33626479489972,-70.55686645435578,2.9425715709835916,-12.40991718990617
41.33621771948995,-70.55689862923691,2.816512868783596,-12.415274730362404
41.336168133017686,-70.55694285963237,2.6577266227268526,-12.422742018264293
41.33615154106272,-70.5569480234558,2.532776131024457,-12.42441534602725
41.33613628327085,-70.5569657233877,2.671188850231371,-12.42739453385977
41.336110209719,-70.55698336474448,2.7468966422919174,-12.431310960486629
41.33606977579105,-70.55701602330578,2.7321256194009838,-12.4383670428195
41.33604703323602,-70.55704124855669,2.6044613364255866,-12.443339999507673
41.33602522387279,-70.55705453444548,2.6861353289618215,-12.446926296222122
41.33599019230785,-70.55707332165136,2.7040209591738917,-12.452533753852027
41.33596460333367,-70.55708780433464,2.8066718574403535,-12.456830327394002
41.33593163665094,-70.5571200848142,2.6738520220287385,-12.464098447793795
41.335905555182585,-70.55713386313826,2.7168547167745527,-12.468573833736022
41.33588192662251,-70.55714899933207,2.7343961413490883,-12.473019377525498
41.33585138416104,-70.55717146754549,2.7400398082046737,-12.479213433738236
41.335818076235036,-70.5571962496456,2.785807557918431,-12.486134117614451
41.33577241225322,-70.55722458570267,2.699084058141324,-12.49510508567285
41.33573285155036,-70.55725588655599,2.697818354753737,-12.50363117908269
41.33568457626286,-70.55730124749145,2.552010172418754,-12.514675280645656
41.33566292585142,-70.55733122508238,2.4888637811796444,-12.52043551186002
41.33563931456536,-70.5573516467786,2.4880533609025623,-12.525586489135948
41.33560760961461,-70.55736546864243,2.523347384069633,-12.531418294105356
41.335579354854616,-70.55738000639131,2.5423641856738377,-12.536881800159435
41.335549865189016,-70.55740119319863,2.614440656301774,-12.543109135060156
41.33551892308495,-70.55742875910731,2.602001857690482,-12.550064352454433
41.335492320727056,-70.55745016743123,2.505907294036853,-12.555908215695041
41.33545288481376,-70.5574783294316,2.506861828100636,-12.564414958100604
41.33542140630665,-70.5574990327115,2.551971967374785,-12.571185172367016
41.335381852873766,-70.55753012366435,2.5303051304754227,-12.58010735201498
41.33535658019622,-70.55755332640156,2.449383240157268,-12.586052879869932
41.33532000786851,-70.557578016014,2.459614922920906,-12.59427816398094
41.33528569578987,-70.55760640555003,2.4370759195057325,-12.602387290077163
41.33525307497492,-70.5576301643718,2.440147128519144,-12.610051928523362
41.33522555191095,-70.55764653620834,2.4890771994960668,-12.616445126734833
41.33519347321552,-70.55767014121378,2.517900111178665,-12.624230667391519
41.33516228807348,-70.55769356503123,2.4534528460398364,-12.631958997471292
41.335131137353606,-70.55771079784255,2.460030923081281,-12.639561648676672
41.33510559495194,-70.55772815637462,2.3882944280230776,-12.64606517396005
41.33507700858298,-70.55775906274661,2.4244819824392847,-12.653979089963354
41.33504891185552,-70.55778878261144,2.367516911041522,-12.661877756276013
41.335012772162074,-70.55782050745756,2.413023197180039,-12.671988680047946
41.334970517708236,-70.55785775342214,2.3158920143798434,-12.684173908134136
41.334924345585215,-70.55790460465697,2.1980459805411283,-12.69822637421707
41.334892520443944,-70.55791112156815,2.15652324121413,-12.707129658475393
41.334860333190164,-70.55794292477789,2.072732855163983,-12.717468618421195
41.33484401991139,-70.55795205932533,2.0792178288864633,-12.722526928030042
41.3348156077548,-70.55796468754149,2.2635781119506095,-12.731388448305355
41.334786417631506,-70.55798856019464,2.047205466011393,-12.741185529842127
41.33475087977941,-70.55801092369035,2.216921994429435,-12.753196338433025
41.334724234995434,-70.55803032335054,2.189222825912474,-12.76257123714647
41.33469107297924,-70.5580582960588,2.1906266320441192,-12.774834438502271
41.33465588652553,-70.55808053468482,2.1448823305861446,-12.78817877249435
41.33461308012998,-70.5581041141086,2.144922122867827,-12.805093157664599
41.334583895135175,-70.55812155105953,2.1840838876255466,-12.817152743243243
41.334556944293105,-70.55813486406983,2.266639820102755,-12.828507976159933
41.33452789372568,-70.55815772921078,2.2508724510508737,-12.841362451522064
41.334501529681056,-70.55817746225563,2.247334289387406,-12.85324868057937
41.33446496374897,-70.5582070200457,2.3113151221598205,-12.870170210087434
41.33442904754245,-70.55823128624125,2.252467849794512,-12.887008381311201
41.33439906357181,-70.55825549276452,2.2569699682823954,-12.901429260836961
41.33436508865755,-70.5582823752341,2.2792231494407886,-12.917977651599463
41.3343339111306,-70.55830491736357,2.2005616536888466,-12.933285070899403
41.33430462952673,-70.55832657148397,2.176682265287611,-12.947825224664133
41.33426825165186,-70.55835462994011,2.2260799934640265,-12.966161347279654
41.33424089368015,-70.55837617378468,2.2053997413438107,-12.980139840571463
41.33421403831892,-70.5584008132109,2.181370636493676,-12.994108257491165
41.33418582468969,-70.5584273018795,2.195014346893832,-13.008981894202478
41.33415038685855,-70.5584573674194,2.1560105333606856,-13.027824973010103
41.33412433866522,-70.55848098196473,2.147859879839757,-13.041921608306911
41.334092623988425,-70.55851534840527,2.127847454865317,-13.059597358372336
41.33406527474523,-70.55854525736162,2.1337595230857973,-13.07515056579347
41.33403717049527,-70.55857465173769,2.069090777797712,-13.091353253455377
41.33401214292057,-70.55860211247389,2.1202590087611872,-13.106141637204868
41.3339733363879,-70.55862838501386,2.1143909810456947,-13.12815665810547
41.33394469790469,-70.55864765808036,2.142881133206448,-13.144559907011047
41.333907155550264,-70.55868189223185,2.143770533557735,-13.167240137895138
41.33387618145004,-70.55871559434743,2.0721680194313024,-13.187003148153916
41.333846514663314,-70.55874130378548,2.0389877812227075,-13.20551254692382
41.33381194457399,-70.55876975640786,2.0725931333007406,-13.227219873290315
41.333786440137665,-70.55880096836951,2.0447722365463186,-13.245229075560575
41.333757953582484,-70.55882740498451,1.999076034989828,-13.264252269189166
41.33372535141996,-70.55884786086689,1.985799532556208,-13.284333829493365
41.33369241566277,-70.5588687119024,2.071520195084058,-13.30470909689634
41.333658799169676,-70.55889656779489,1.9839946922378449,-13.327036806889112
41.33363218318564,-70.55891401970149,1.9669259653896707,-13.34372781929551
41.33360148744104,-70.55893461821763,2.040690707914759,-13.36228687220635
41.33356957718155,-70.55895918688192,2.049141259273626,-13.380451297478412
41.333532702139564,-70.55898068590523,2.0882872684987213,-13.397753107629102
41.33350113460254,-70.55900149890589,2.105355063108539,-13.410708156763718
41.333465661930845,-70.559024156886,2.2200505804350064,-13.425112500774267
41.333436982220285,-70.55904945818962,2.2003955323720494,-13.438237596217627
41.33340468188894,-70.55907851387332,2.1315236961742787,-13.453723670739672
41.33337906108228,-70.5591052691299,2.1849604070675066,-13.466549835119993
41.33333894994788,-70.5591415139334,2.123984542777324,-13.485009181259436
41.333310790202454,-70.55916872364725,2.1057853716850476,-13.497622457259352
41.33328487425795,-70.55919890783223,2.0989530626033344,-13.509496477153652
41.33325374161787,-70.55922628204496,2.240808048084398,-13.521964879084651
41.33322195123461,-70.55925991513013,2.3413601626305507,-13.53482154793399
41.33319270287942,-70.55928006925146,2.2110889788506793,-13.544607533947005
41.33316322682961,-70.55930270994322,2.203483510414361,-13.554192268571622
41.333129787781985,-70.55932881102243,2.263866006208111,-13.564446984300114
41.33310037886512,-70.55935366198717,2.2844335829887674,-13.573154501944307
41.3330690342228,-70.5593764079413,2.2830653188561456,-13.581431066307644
41.3330361121833,-70.55939882444753,2.219361602418858,-13.589406986607285
41.33299905168121,-70.55942860972327,2.1771086319289155,-13.598352138298983
41.3329722451772,-70.55944900106265,2.1594089015355618,-13.604322145819424
41.332940627038255,-70.55947390283302,2.138142095873192,-13.611120042610427
41.33290824117369,-70.55949726589756,2.1031888075334164,-13.617485386920373
41.332873388876585,-70.55952480287276,2.346766078514594,-13.62428200621701
41.33284042034607,-70.55955863350233,2.2761286579044495,-13.631323811047904
41.33281157396307,-70.55958600732203,2.2136771899848413,-13.637035663992476
41.332785275413165,-70.55961502016507,2.2339810240068156,-13.64256093492003
41.33275399649224,-70.55964893449254,2.1273753770573407,-13.648927590338673
41.332723380108256,-70.55967769181522,2.131468955397655,-13.654585801791162
41.33269370703745,-70.55970832520397,2.1881127349231746,-13.660305672318007
41.33266323776977,-70.55973904515308,2.1876140046269095,-13.666060561865734
41.332630816958705,-70.55977184203918,2.162784504286232,-13.672167351283097
41.33260392912459,-70.55978970288,2.1447874013636294,-13.676307201882189
41.33257614762899,-70.55981454556837,2.1776492658186095,-13.681230498167821
41.33254318479313,-70.55984230730786,2.173977258139441,-13.686934984438219
41.33251435341698,-70.5598701589297,2.2061609907985327,-13.692311891442811
41.332482896063425,-70.55989166110146,2.1891496227424843,-13.69737094958106
41.33245392525535,-70.55992358711872,2.2468834415186008,-13.703277901240401
41.332425721994774,-70.55995426028309,2.20425566627145,-13.709072676402679
41.33239717898856,-70.55998809953357,2.1656930353770663,-13.715324216920049
41.33236989206181,-70.56001602624492,2.336045722095304,-13.720967958387302
41.332333501352466,-70.56004743488604,2.281730519793032,-13.728060740436838
41.33229955592165,-70.56007196803154,2.2454798709530044,-13.734341506238737
41.33227254319077,-70.5600911087268,2.264973407425157,-13.739417552925465
41.332229597723945,-70.5601287241389,2.283049235043633,-13.748544727530899
41.332202100939796,-70.56014273574772,2.279841650670903,-13.753400974680005
41.332162741975864,-70.56016430755247,2.3733461336229498,-13.760733808690953
41.33213662013859,-70.56019107224738,2.3136571989928596,-13.767256532719799
41.33210560879963,-70.56021224378347,2.301658655988722,-13.773906604113073
41.33207630769745,-70.5602383119411,2.2899676449726063,-13.781019510271925
41.332048679094704,-70.56026750570801,2.3540172148631697,-13.78823710962161
41.33201705794922,-70.56029888697046,2.327249514237858,-13.796194658312269
41.33198464859608,-70.56032642948284,2.2614315752536296,-13.803808968879224
41.33195776670246,-70.56035015664906,2.2923363433262676,-13.81020452287361
41.33192241926471,-70.56037568981152,2.273222328266298,-13.818066991043429
41.331898459558744,-70.56040281264907,2.308794635372692,-13.82429488146806
41.33186466407925,-70.56043748502921,2.435590265031964,-13.832909123610051
41.33183894686705,-70.56046674793028,2.4377352572398765,-13.839942797922717
41.33180629752484,-70.56049942011741,2.4469537068281353,-13.84878700286971
41.33178225847185,-70.56052383341633,2.4556579461342247,-13.855564349848834
41.33175103355807,-70.56054698935297,2.4886338143266964,-13.863969063853963
41.33171672822036,-70.56056954249713,2.533696102482365,-13.87343222302079
41.33168890444335,-70.56059632853732,2.563056162081937,-13.882159386704801
41.33165312790787,-70.56062721813636,2.56206952768239,-13.893466105697529
41.33162780319233,-70.56065818716179,2.5639305478210055,-13.902415833428982
41.33159846049534,-70.56069564661833,2.604610595803308,-13.913096850009664
41.33156359843474,-70.56071561560869,2.5898304113524198,-13.924222777698013
41.33152657820276,-70.56073885635017,2.5828482842496374,-13.9365424221018
41.331487060416784,-70.56075724162855,2.5537630595806173,-13.949605256607766
41.331454586764075,-70.56078043784478,2.5369667197630146,-13.96115999158316
41.331422536438325,-70.56080605911623,2.5202567204091664,-13.97292918123541
41.3313877723742,-70.5608400503514,2.539133635394773,-13.986254703877703
41.331364059893545,-70.56087280974751,2.5095000437010366,-13.9959907073323
41.33132759259685,-70.56089745766909,2.511218315563617,-14.009481006535964
41.3312970707129,-70.56091825379855,2.5025933843971186,-14.020861118504095
41.33126528676464,-70.56094716257678,2.5844431529107195,-14.032911268233988
41.33123674723976,-70.56097017193628,2.589236001630055,-14.043267794237678
41.33120560779139,-70.56100321336334,2.58336267386567,-14.05435163374472
41.33117758616077,-70.56103257629569,2.5888870456425432,-14.06365965504058
41.33114406106867,-70.56105898248468,2.6795215050660834,-14.073859360061245
41.33111657662949,-70.5610869263014,2.63663438907093,-14.081426420958286
41.33108479516517,-70.56112045845414,2.5422375920867837,-14.089094908401325
41.33105516122056,-70.56115087202213,2.595710220419311,-14.095822587359736
41.33102306566745,-70.56117538341441,2.3749613979929385,-14.103237056576054
41.33099787858074,-70.56119830938728,2.3975666116169,-14.108767334477509
41.33096154064972,-70.56122742508606,2.374051670980624,-14.116837154415832
41.33093175656158,-70.56125091541777,2.356911458886622,-14.123438658026439
41.330897900158405,-70.56127801646588,2.4565980915241363,-14.130946750886382
41.330865616632124,-70.56131045853843,2.4476825764785732,-14.137811475369302
41.33084428030237,-70.5613316489648,2.367291908536509,-14.142487063395698
41.330811792467,-70.56136332782158,2.4907103666375807,-14.149868911099043
41.33078085998991,-70.56139492955964,2.3708220782125644,-14.157094427552678
41.33075936880805,-70.5614169314932,2.381889481834399,-14.162279541398663
41.3307247111456,-70.56145086504601,2.4957236217306242,-14.17100854460369
41.33069086052793,-70.56147733848884,2.3197192553774273,-14.180144394025259
41.330663924421074,-70.56149768323631,2.265898850832988,-14.187658289504855
41.33062534819555,-70.56152804747578,2.3319433544329815,-14.198723658160791
41.33059668649582,-70.56155407374138,2.2370306276326937,-14.20713608923282
41.330561626320055,-70.56157981005683,2.2544969829711032,-14.217910837170665
41.33052813739594,-70.56160165516843,2.283892928535572,-14.228567729651694
41.33049911270893,-70.5616284043132,2.299590567072947,-14.237976293842594
41.33045697594195,-70.56166394435307,2.370030078912808,-14.252188888075358
41.33043451946113,-70.56168859489367,2.2831312195858735,-14.260043784241523
41.3304057438724,-70.56171240407257,2.3457560729232814,-14.27036576816234
41.33036836677524,-70.56174477445128,2.258541381181359,-14.284231555229084
41.330346446602746,-70.56176437089367,2.211574932868453,-14.292604715255871
41.33030028884331,-70.56179707691084,2.2984997772732085,-14.31053612453401
41.33027755834761,-70.5618159906403,2.2421949472936387,-14.319681856544634
41.33024810391,-70.56183592469937,2.3348021527188485,-14.331568345658539
41.33021243509313,-70.56186617790453,2.3443200807269418,-14.34647040426505
41.33017627544582,-70.56189940076506,2.296377981048274,-14.361980105264422
41.330151851239286,-70.56192503999564,2.266516087821666,-14.372724724405055
41.33011030652311,-70.56195813387683,2.293063554114288,-14.39065361406721
41.330087649704964,-70.56197957862061,2.213554945949538,-14.400702090549885
41.33005786184341,-70.5620052330301,2.2494673669744825,-14.413859068959127
41.330027698198016,-70.56202820873439,2.2740622294991155,-14.427087236861537
41.329989491545795,-70.56205831116286,2.248449361021156,-14.444030551336597
41.32996058580802,-70.56208602861075,2.2672159011113435,-14.457298257700385
41.32992761782476,-70.56211234596172,2.3309195819370836,-14.472153046350003
41.32988934554465,-70.56214573085505,2.290425468141405,-14.489742482802878
41.32986763548282,-70.56216316994367,2.269376376837365,-14.499659790756583
41.32983403934913,-70.5621877856175,2.381927669939614,-14.514878994623889
41.32979935479842,-70.56221204046098,2.3419969324040975,-14.530567033278924
41.32977569341592,-70.56223169927547,2.4269501966866804,-14.541586088159544
41.32973841220367,-70.56226187317854,2.3769343034145045,-14.558957816138676
41.32969781391691,-70.56229047249934,2.4048884064796185,-14.577575945440342
41.32966530296138,-70.56231715449228,2.402714176935207,-14.59290823177427
41.32962912782171,-70.56234661710918,2.3742898206484924,-14.610019887994092
41.32960440144892,-70.56236948697615,2.3425645615991235,-14.62203316907651
41.3295763281587,-70.56239232570773,2.343415026223003,-14.635399187743614
41.329552180812854,-70.56241637986332,2.3659099384548004,-14.647387758631599
41.329520442300144,-70.56244538555228,2.4286011724155623,-14.662926292827537
41.3294817138663,-70.56248012389342,2.3138686355888827,-14.681885635379397
41.32945198569252,-70.56251015891527,2.318756812288808,-14.696862162031609
41.329416617125524,-70.56254264810345,2.2496181403174673,-14.714370824860483
41.32939327028431,-70.56256313957721,2.239686120732663,-14.725843125138864
41.32935987048793,-70.56259127697939,2.2367504282826762,-14.742143623708742
41.32933734093538,-70.56261690584341,2.2133159248459875,-14.753943073884457
41.32931146178975,-70.56264212505937,2.261724557914429,-14.767019282614552
41.32927832068296,-70.56267165599287,2.2933382021393944,-14.78345040201415
41.32924703832805,-70.56270099575364,2.3434943437934104,-14.799154582690901
41.32921399652876,-70.56273660266292,2.2156355742648746,-14.81633775665255
41.329186545559125,-70.56276333176116,2.2380008638607714,-14.830266456707118
41.32915740490965,-70.56279505245874,2.1908998055040505,-14.845491521027107
41.329132193496406,-70.56282198804442,2.202284515060546,-14.858606159167083
41.32910456697262,-70.56285037999744,2.219468797535732,-14.872831185492794
41.32907179253878,-70.56288509220921,2.1543430874003637,-14.889841846272386
41.329052473872686,-70.56290307236165,2.1726112444790653,-14.899527602503055
41.32901661292995,-70.5629410199294,2.221553680011007,-14.918113685986492
41.32898711207117,-70.56297164190944,2.2380540627896806,-14.93330410776504
41.328960098307256,-70.56300132616332,2.2503067360424622,-14.947426454433247
41.328932404403616,-70.56303156917153,2.2465459313051106,-14.961859324692348
41.32890103808417,-70.56306518813385,2.2190225691943346,-14.978086452080973
41.328871450746725,-70.56309045729935,2.262904081115837,-14.99242671658714
41.328838414009326,-70.56312470583886,2.149595225291398,-15.009255718259979
41.32881003216155,-70.56315198230372,2.1781105755338586,-15.023354847153227
41.32877768638555,-70.56318833280874,2.1425646499078352,-15.040130991581526
41.32875234787162,-70.5632168793356,2.0841935544281207,-15.053176989010424
41.32872317988829,-70.56325081798813,2.055302787120383,-15.068225574223373
41.32870068841922,-70.56327379190284,2.137087856925504,-15.079038630812118
41.32866568183301,-70.56331465004283,2.1623267294417015,-15.096541020059728
41.32864494743451,-70.56334330613758,2.1863412332975463,-15.107395730500508
41.328608203706786,-70.56338300875989,2.196421989714899,-15.125355098877094
41.32858747033577,-70.56340918920772,2.115688185719976,-15.135795465991503
41.32855768304278,-70.56343959038237,2.1035330517973443,-15.149974178407078
41.32853747351275,-70.56346379566703,2.0759859314067315,-15.15986797798331
41.32850110289895,-70.56349960167867,2.1324199635787773,-15.176809851948255
41.32847309200757,-70.56352915518765,2.098783442047036,-15.189921272538529
41.32844741496745,-70.5635615434304,2.02103364683526,-15.202292426582229
41.32841688873917,-70.563589810254,1.9752123826882624,-15.216010810859165
41.32838928409578,-70.5636227903343,1.9760267493914776,-15.228902982832798
41.32836397662924,-70.56365378057289,1.9888724374595963,-15.24065586788598
41.328334411723745,-70.56368493740821,1.9575739647757693,-15.253875266754928
41.32830607249067,-70.56371515584075,2.0244700799070103,-15.266444656991643
41.3282803042122,-70.56374333268305,2.0136566621614014,-15.277808211758256
41.32825771983094,-70.56377402378764,2.0545710797005534,-15.288042500165362
41.328225480594,-70.56380667778137,2.091976821165912,-15.301807318497803
41.32818919439914,-70.56384419355308,2.1121438717149768,-15.317144886398626
41.32816273426596,-70.56387300599562,2.0974466481693037,-15.328266004002444
41.32813421391307,-70.56390145173964,2.1037521820712226,-15.339987327301785
41.32811338147269,-70.56392718000966,2.0950468589808726,-15.348689235748903
41.328084463771454,-70.56395454080067,2.123935345933872,-15.36026122981339
41.328050986564435,-70.56398305218693,2.096405363045344,-15.373362338691429
41.3280234705098,-70.56400968943551,2.161602919171333,-15.384127947286958
41.32798988730347,-70.5640321485591,2.1626272998447953,-15.3967218811095
41.327957505869186,-70.56406116902083,2.1266653151929513,-15.408983756967393
41.32793494527367,-70.56408510684037,2.2190378692040102,-15.417551797686802
41.32789598737736,-70.56411479335652,2.169783172304023,-15.431754414201466
41.32787186735611,-70.56413774497341,2.1588199316324173,-15.440570593724749
41.327837733085566,-70.56417355840897,2.1469990473471774,-15.452955140092142
41.3278106647215,-70.56419593995652,2.1886865118557304,-15.462465605716899
41.32777881365723,-70.56422543395288,2.384497982111449,-15.473568880114938
41.32773315433182,-70.56424932733553,2.2241706225413957,-15.48878851929444
41.32771295299336,-70.56427291619705,2.1730338881175726,-15.49569526892913
41.32767899976202,-70.56429923897099,2.2135104840078905,-15.506858856409426
41.32765294905528,-70.5643239602344,2.1621599527807263,-15.51536339491074
